,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,45.43592586206896,45.139784,45.7222155,N/A,N/A,N/A,45.1391,45.75975,0.1407146612772326,N/A,N/A,N/A,N/A,N/A,N/A
1,-50,-32.2,45.39030714285715,45.08090000000001,45.68206999999999,PASS,PASS,PASS,45.07770000000001,45.68549999999999,0.19386611119901243,0.10040231016817491,0.13602397921091006,0.16226050186027322,0.13044812088598373,0.08780305057616551,-37.77250319144936
2,-49,-31.2,45.46254761904762,45.11514000000001,45.72695,PASS,PASS,PASS,45.10055000000001,45.732,0.17668366893702445,-0.05859186639988932,0.08540267750129388,0.06064281382655609,0.05459485583712119,-0.01035492254307968,-25.561663108385414
3,-48,-30.2,45.393257142857145,45.10396,45.80376,PASS,PASS,PASS,45.09445,45.83245,0.18567120487956143,0.09390965057331192,0.09891646045224028,-0.15887324559247953,0.07936236469363274,-0.17834765684090634,-31.94872744195188
4,-47,-29.2,45.41997857142857,45.15261000000001,45.66693999999999,PASS,PASS,PASS,45.13040000000001,45.68199999999999,0.15065991966298362,0.03509841680964571,0.019273756011950575,0.16990914504561078,-0.028413959623756965,0.1208941854534752,-7.067677451290681
5,-46,-28.2,45.42897142857143,45.21992,45.743640000000006,PASS,PASS,PASS,45.2055,45.76745000000001,0.14343911301614098,0.015306023516820338,-0.1471008504821797,-0.01682701500776125,-0.1775285411201859,-0.046857965576950364,-1.9361534286329605
6,-45,-27.2,45.50600238095238,45.26847000000001,45.81206,PASS,PASS,PASS,45.26505,45.82415,0.1548722227161725,-0.15423151956042758,-0.27902638732274926,-0.14073503461012404,-0.2850833313690845,-0.1965007579302565,-10.061184321829135
7,-44,-26.2,45.56836428571429,45.27402,45.95071,PASS,PASS,PASS,45.26495,45.98785,0.18474117918242772,-0.29148393288467883,-0.27880484989731696,-0.4984730030212247,-0.2973784721699186,-0.4997450309467257,-31.287797238452047
8,-43,-25.2,45.58173095238096,45.28172,45.8831,PASS,PASS,PASS,45.2765,45.8972,0.17013724788842574,-0.32090265037102966,-0.3043924225338997,-0.30037314452111563,-0.3144365954431709,-0.35187380629007725,-20.909396607383712
9,-42,-24.2,45.90896428571428,45.46461999999999,48.83344000000001,FAIL,PASS,FAIL,45.45349999999999,49.53715000000001,0.8458807659982099,-1.0411110033970379,-0.6965136655360696,-8.254852790935296,-0.7196224067000201,-6.804623236159703,-501.1319348818076
10,-41,-23.2,59.12645476190477,55.926849999999995,64.78027000000002,FAIL,PASS,FAIL,55.8749,65.23420000000002,2.4505139922526884,-30.131506379767643,-23.783814918773295,-42.55803408016875,-23.897026179832842,-41.682263843929476,-1641.4773769911194
11,-40,-22.2,,,,PASS,PASS,PASS,,,,,,,,,
12,-39,-21.2,,,,PASS,PASS,PASS,,,,,,,,,
13,-38,-20.2,,,,PASS,PASS,PASS,,,,,,,,,
14,-37,-19.2,,,,PASS,PASS,PASS,,,,,,,,,
15,-36,-18.2,,,,PASS,PASS,PASS,,,,,,,,,
16,-35,-17.2,,,,PASS,PASS,PASS,,,,,,,,,
17,-34,-16.2,,,,PASS,PASS,PASS,,,,,,,,,
18,-33,-15.2,,,,PASS,PASS,PASS,,,,,,,,,
19,-32,-14.2,,,,PASS,PASS,PASS,,,,,,,,,
20,-31,-13.2,,,,PASS,PASS,PASS,,,,,,,,,
21,-30,-12.2,,,,PASS,PASS,PASS,,,,,,,,,
22,-29,-11.2,,,,PASS,PASS,PASS,,,,,,,,,
23,-28,-10.2,,,,PASS,PASS,PASS,,,,,,,,,
24,-27,-9.2,,,,PASS,PASS,PASS,,,,,,,,,
25,-26,-8.2,,,,PASS,PASS,PASS,,,,,,,,,
26,-25,-7.2,,,,PASS,PASS,PASS,,,,,,,,,
27,-24,-6.2,,,,PASS,PASS,PASS,,,,,,,,,
28,-23,-5.2,,,,PASS,PASS,PASS,,,,,,,,,
29,-22,-4.2,,,,PASS,PASS,PASS,,,,,,,,,
30,-21,-3.2,,,,PASS,PASS,PASS,,,,,,,,,
31,-20,-2.2,,,,PASS,PASS,PASS,,,,,,,,,
32,-19,-1.2,,,,PASS,PASS,PASS,,,,,,,,,
33,-18,-0.2,,,,PASS,PASS,PASS,,,,,,,,,
34,-17,0.8,,,,PASS,PASS,PASS,,,,,,,,,
35,-16,1.8,,,,PASS,PASS,PASS,,,,,,,,,
36,-15,2.8,,,,PASS,PASS,PASS,,,,,,,,,
37,-14,3.8,,,,PASS,PASS,PASS,,,,,,,,,
38,-13,4.8,,,,PASS,PASS,PASS,,,,,,,,,
39,-12,5.8,,,,PASS,PASS,PASS,,,,,,,,,
40,-11,6.8,,,,PASS,PASS,PASS,,,,,,,,,
